Country,Date of Admission,Year,AverageTemperature,Standard Deviation
sudan,12-Nov-56,1977,26.86258333,2.999036738
sudan,12-Nov-56,1978,27.15891667,3.084348331
sudan,12-Nov-56,1979,27.69,3.026743735
sudan,12-Nov-56,1980,27.67633333,2.963130204
sudan,12-Nov-56,1981,27.31375,2.995054776
sudan,12-Nov-56,1982,27.114,3.250142458
sudan,12-Nov-56,1983,27.03658333,3.688427442
sudan,12-Nov-56,1984,27.56683333,3.203974686
sudan,12-Nov-56,1985,27.41408333,2.724321515
sudan,12-Nov-56,1986,27.24325,3.017692078
sudan,12-Nov-56,1987,27.70666667,2.985281389
sudan,12-Nov-56,1988,27.39208333,2.933396122
sudan,12-Nov-56,1989,26.73183333,3.885129806
sudan,12-Nov-56,1990,27.64408333,3.132251716
sudan,12-Nov-56,1991,27.51525,3.281743387
sudan,12-Nov-56,1992,26.87966667,3.799285515
sudan,12-Nov-56,1993,27.68025,3.078950445
sudan,12-Nov-56,1994,27.25733333,2.906437098
sudan,12-Nov-56,1995,27.49883333,3.170560972
sudan,12-Nov-56,1996,27.75066667,2.829179269
sudan,12-Nov-56,1997,27.694,3.331980438
sudan,12-Nov-56,1998,27.803,3.156005214
sudan,12-Nov-56,1999,27.7195,2.424208793
sudan,12-Nov-56,2000,27.45658333,3.1221873
sudan,12-Nov-56,2001,27.72583333,3.054796492
sudan,12-Nov-56,2002,27.90541667,3.423806931
sudan,12-Nov-56,2003,27.85375,2.820461701
sudan,12-Nov-56,2004,27.89333333,3.02590925
sudan,12-Nov-56,2005,28.03283333,2.69863406
sudan,12-Nov-56,2006,27.72941667,2.775609498
sudan,12-Nov-56,2007,27.6475,3.057832164
sudan,12-Nov-56,2008,27.8415,2.778249171
sudan,12-Nov-56,2009,28.34791667,2.761251115
sudan,12-Nov-56,2010,28.64766667,2.476061474
sudan,12-Nov-56,2011,27.80758333,2.937556513
sudan,12-Nov-56,2012,27.8685,2.761784683
sudan,12-Nov-56,2013,28.572,2.450115274
suriname,4-Dec-75,1960,26.46054545,0.596860346
suriname,4-Dec-75,1961,26.42341667,0.633797424
suriname,4-Dec-75,1962,26.51116667,0.668620266
suriname,4-Dec-75,1963,26.47483333,0.852445448
suriname,4-Dec-75,1964,26.51433333,0.472194554
suriname,4-Dec-75,1965,26.48508333,0.806739392
suriname,4-Dec-75,1966,26.64083333,0.496717925
suriname,4-Dec-75,1967,26.28458333,0.591812541
suriname,4-Dec-75,1968,26.19683333,0.626115852
suriname,4-Dec-75,1969,26.99191667,0.697572213
suriname,4-Dec-75,1970,26.52241667,0.460575422
suriname,4-Dec-75,1971,25.9535,0.625734695
suriname,4-Dec-75,1972,26.311,0.859749435
suriname,4-Dec-75,1973,26.39008333,0.439390582
suriname,4-Dec-75,1974,26.05116667,0.633281042
suriname,4-Dec-75,1975,26.04175,0.681817908
suriname,4-Dec-75,1976,26.229,1.118101882
suriname,4-Dec-75,1977,26.43366667,0.679789049
suriname,4-Dec-75,1978,26.5125,0.617653404
suriname,4-Dec-75,1979,26.69591667,0.68963211
suriname,4-Dec-75,1980,26.76333333,0.608074357
suriname,4-Dec-75,1981,26.488,0.565750829
suriname,4-Dec-75,1982,26.54716667,0.638400962
suriname,4-Dec-75,1983,26.77141667,0.487972141
suriname,4-Dec-75,1984,26.10425,0.418166153
suriname,4-Dec-75,1985,26.1995,0.568629533
suriname,4-Dec-75,1986,26.49083333,0.610333416
suriname,4-Dec-75,1987,27.16683333,0.759997827
suriname,4-Dec-75,1988,26.6245,0.595690966
suriname,4-Dec-75,1989,26.35866667,0.779649144
suriname,4-Dec-75,1990,26.67708333,0.778193766
suriname,4-Dec-75,1991,26.67641667,0.429716494
suriname,4-Dec-75,1992,26.80558333,0.543102779
suriname,4-Dec-75,1993,26.58958333,0.56412788
suriname,4-Dec-75,1994,26.56608333,0.60594096
suriname,4-Dec-75,1995,27.04533333,0.703462389
suriname,4-Dec-75,1996,26.82158333,0.607724887
suriname,4-Dec-75,1997,27.04716667,0.824683723
suriname,4-Dec-75,1998,27.40016667,0.482349521
suriname,4-Dec-75,1999,26.7225,0.646754063
suriname,4-Dec-75,2000,26.58608333,0.706562158
suriname,4-Dec-75,2001,26.80408333,0.751903458
suriname,4-Dec-75,2002,26.90391667,0.608835171
suriname,4-Dec-75,2003,27.19558333,0.604052595
suriname,4-Dec-75,2004,27.15033333,0.767650173
suriname,4-Dec-75,2005,27.48391667,0.615568541
suriname,4-Dec-75,2006,27.04566667,0.748458213
suriname,4-Dec-75,2007,26.90858333,0.492284925
suriname,4-Dec-75,2008,26.9195,0.976085456
suriname,4-Dec-75,2009,27.23308333,0.810043485
suriname,4-Dec-75,2010,27.41258333,0.567246052
suriname,4-Dec-75,2011,27.0605,0.712356971
suriname,4-Dec-75,2012,27.18941667,0.97837281
suriname,4-Dec-75,2013,26.95725,0.315093524
swaziland,24-Sep-68,1960,18.44081818,3.39929854
swaziland,24-Sep-68,1961,19.15966667,3.197345698
swaziland,24-Sep-68,1962,19.40891667,3.306024871
swaziland,24-Sep-68,1963,18.81041667,3.5546878
swaziland,24-Sep-68,1964,18.81283333,3.899152398
swaziland,24-Sep-68,1965,18.79708333,3.61458886
swaziland,24-Sep-68,1966,19.17133333,3.297401548
swaziland,24-Sep-68,1967,18.82066667,3.510046706
swaziland,24-Sep-68,1968,18.7285,3.654914835
swaziland,24-Sep-68,1969,19.42116667,3.57123192
swaziland,24-Sep-68,1970,19.5145,3.291540852
swaziland,24-Sep-68,1971,18.814,3.319063504
swaziland,24-Sep-68,1972,18.77966667,3.593468072
swaziland,24-Sep-68,1973,18.91616667,3.463515918
swaziland,24-Sep-68,1974,18.95366667,3.444388753
swaziland,24-Sep-68,1975,18.69158333,2.993984346
swaziland,24-Sep-68,1976,18.75033333,3.43297129
swaziland,24-Sep-68,1977,19.448,3.46096978
swaziland,24-Sep-68,1978,19.11825,3.334863882
swaziland,24-Sep-68,1979,19.29491667,3.447749687
swaziland,24-Sep-68,1980,18.99733333,3.593118229
swaziland,24-Sep-68,1981,18.60408333,3.695119077
swaziland,24-Sep-68,1982,19.32791667,3.414225866
swaziland,24-Sep-68,1983,19.83683333,3.401835596
swaziland,24-Sep-68,1984,19.02816667,3.204317424
swaziland,24-Sep-68,1985,19.581,3.417633232
swaziland,24-Sep-68,1986,19.43825,3.070810705
swaziland,24-Sep-68,1987,19.618,3.797214912
swaziland,24-Sep-68,1988,19.397,3.267420723
swaziland,24-Sep-68,1989,19.22716667,2.862592462
swaziland,24-Sep-68,1990,19.2115,3.104836359
swaziland,24-Sep-68,1991,19.41241667,3.326341628
swaziland,24-Sep-68,1992,20.26983333,3.633701414
swaziland,24-Sep-68,1993,19.725,3.060850743
swaziland,24-Sep-68,1994,18.97041667,3.441742039
swaziland,24-Sep-68,1995,19.53933333,3.331888253
swaziland,24-Sep-68,1996,19.111,3.60265874
swaziland,24-Sep-68,1997,19.1525,3.269285841
swaziland,24-Sep-68,1998,19.86541667,2.973194531
swaziland,24-Sep-68,1999,19.78883333,3.128319701
swaziland,24-Sep-68,2000,19.0235,2.931231342
swaziland,24-Sep-68,2001,19.546,3.023454316
swaziland,24-Sep-68,2002,19.59616667,3.222892231
swaziland,24-Sep-68,2003,19.99716667,3.60016931
swaziland,24-Sep-68,2004,19.46991667,3.58685262
swaziland,24-Sep-68,2005,19.97575,2.801582122
swaziland,24-Sep-68,2006,19.26683333,3.554159582
swaziland,24-Sep-68,2007,19.615,3.345488985
swaziland,24-Sep-68,2008,19.42066667,2.943285126
swaziland,24-Sep-68,2009,19.293,3.151960631
swaziland,24-Sep-68,2010,19.75633333,3.169644154
swaziland,24-Sep-68,2011,19.359,3.577275677
swaziland,24-Sep-68,2012,19.57175,3.029065296
swaziland,24-Sep-68,2013,18.95825,3.42386393
switzerland,10-Sep-02,1960,8.070727273,5.886966368
switzerland,10-Sep-02,1961,8.158,6.463867404
switzerland,10-Sep-02,1962,6.487416667,7.339092865
switzerland,10-Sep-02,1963,6.317083333,8.167066876
switzerland,10-Sep-02,1964,7.392,7.468799904
switzerland,10-Sep-02,1965,6.465583333,6.613313039
switzerland,10-Sep-02,1966,7.438666667,6.788322759
switzerland,10-Sep-02,1967,7.483416667,6.907927297
switzerland,10-Sep-02,1968,7.061916667,6.565056816
switzerland,10-Sep-02,1969,6.777583333,7.490801031
switzerland,10-Sep-02,1970,6.820666667,7.212375606
switzerland,10-Sep-02,1971,7.264166667,7.316020824
switzerland,10-Sep-02,1972,6.903416667,5.92783685
switzerland,10-Sep-02,1973,6.961416667,7.429536245
switzerland,10-Sep-02,1974,7.470083333,5.891662853
switzerland,10-Sep-02,1975,7.44725,6.603566807
switzerland,10-Sep-02,1976,7.3615,7.051412412
switzerland,10-Sep-02,1977,7.37675,5.823353628
switzerland,10-Sep-02,1978,6.602666667,6.272348572
switzerland,10-Sep-02,1979,7.087416667,6.739931662
switzerland,10-Sep-02,1980,6.538416667,6.680162742
switzerland,10-Sep-02,1981,7.128916667,7.02121715
switzerland,10-Sep-02,1982,7.798583333,6.997382698
switzerland,10-Sep-02,1983,7.794833333,7.421784089
switzerland,10-Sep-02,1984,6.82275,6.552523818
switzerland,10-Sep-02,1985,6.881583333,7.837401465
switzerland,10-Sep-02,1986,7.152083333,7.523667124
switzerland,10-Sep-02,1987,7.137083333,7.388833214
switzerland,10-Sep-02,1988,7.924583333,6.562384966
switzerland,10-Sep-02,1989,8.135916667,6.384138619
switzerland,10-Sep-02,1990,8.255583333,6.637147134
switzerland,10-Sep-02,1991,7.405,7.467030102
switzerland,10-Sep-02,1992,8.059666667,7.068911622
switzerland,10-Sep-02,1993,7.617333333,6.632530483
switzerland,10-Sep-02,1994,8.821083333,6.670548042
switzerland,10-Sep-02,1995,7.751916667,6.887137398
switzerland,10-Sep-02,1996,6.974583333,6.81986896
switzerland,10-Sep-02,1997,8.212416667,6.554430541
switzerland,10-Sep-02,1998,7.958,6.91819179
switzerland,10-Sep-02,1999,7.902833333,7.24685573
switzerland,10-Sep-02,2000,8.562666667,6.547242158
switzerland,10-Sep-02,2001,7.97975,7.053326038
switzerland,10-Sep-02,2002,8.484833333,6.173521668
switzerland,10-Sep-02,2003,8.66975,8.49047187
switzerland,10-Sep-02,2004,7.846083333,6.970798812
switzerland,10-Sep-02,2005,7.573916667,7.705784987
switzerland,10-Sep-02,2006,8.33775,7.77078088
switzerland,10-Sep-02,2007,8.55275,6.369290443
switzerland,10-Sep-02,2008,8.109666667,6.60951037
switzerland,10-Sep-02,2009,8.300666667,7.727157943
switzerland,10-Sep-02,2010,7.2265,7.611243675
switzerland,10-Sep-02,2011,8.847333333,6.680065001
switzerland,10-Sep-02,2012,8.15925,7.33192955
switzerland,10-Sep-02,2013,8.1775,8.29605531
sweden,19-Nov-46,1960,3.790727273,8.618974488
sweden,19-Nov-46,1961,3.77025,8.147480839
sweden,19-Nov-46,1962,1.850833333,8.18081285
sweden,19-Nov-46,1963,2.35075,9.621404652
sweden,19-Nov-46,1964,3.027916667,7.584372647
sweden,19-Nov-46,1965,1.8695,8.676746976
sweden,19-Nov-46,1966,1.1895,10.24360457
sweden,19-Nov-46,1967,2.93325,8.888701594
sweden,19-Nov-46,1968,1.912666667,8.99650195
sweden,19-Nov-46,1969,1.97025,10.06414504
sweden,19-Nov-46,1970,1.848916667,9.912927835
sweden,19-Nov-46,1971,2.581833333,8.083689154
sweden,19-Nov-46,1972,3.490166667,8.334342062
sweden,19-Nov-46,1973,3.021416667,8.265341311
sweden,19-Nov-46,1974,3.833416667,7.031525264
sweden,19-Nov-46,1975,4.061666667,7.20768097
sweden,19-Nov-46,1976,2.113416667,8.709052161
sweden,19-Nov-46,1977,2.32425,8.05434302
sweden,19-Nov-46,1978,1.7265,9.359333752
sweden,19-Nov-46,1979,1.886166667,9.368613857
sweden,19-Nov-46,1980,1.875416667,10.03436811
sweden,19-Nov-46,1981,1.731083333,9.393166844
sweden,19-Nov-46,1982,3.022,8.308680674
sweden,19-Nov-46,1983,3.26525,8.144924422
sweden,19-Nov-46,1984,3.292083333,8.188283608
sweden,19-Nov-46,1985,0.7685,10.69703175
sweden,19-Nov-46,1986,2.206916667,9.273586366
sweden,19-Nov-46,1987,1.356416667,9.286261656
sweden,19-Nov-46,1988,3.1025,8.763048727
sweden,19-Nov-46,1989,4.409083333,7.072643989
sweden,19-Nov-46,1990,4.497916667,7.057386504
sweden,19-Nov-46,1991,3.459,7.803263886
sweden,19-Nov-46,1992,3.87225,7.429930051
sweden,19-Nov-46,1993,2.945,7.221172682
sweden,19-Nov-46,1994,2.879916667,9.004950593
sweden,19-Nov-46,1995,3.066,8.269521796
sweden,19-Nov-46,1996,2.39175,8.824834916
sweden,19-Nov-46,1997,3.730583333,8.567660872
sweden,19-Nov-46,1998,2.872916667,7.742650796
sweden,19-Nov-46,1999,3.543916667,8.560782148
sweden,19-Nov-46,2000,4.421,7.085197668
sweden,19-Nov-46,2001,3.139666667,8.762078918
sweden,19-Nov-46,2002,3.795333333,9.332842579
sweden,19-Nov-46,2003,3.733,8.655499198
sweden,19-Nov-46,2004,3.64775,8.06859303
sweden,19-Nov-46,2005,4.000166667,7.995439869
sweden,19-Nov-46,2006,4.354166667,8.865485464
sweden,19-Nov-46,2007,4.080583333,7.960576172
sweden,19-Nov-46,2008,4.218,7.138510171
sweden,19-Nov-46,2009,3.502416667,8.660674889
sweden,19-Nov-46,2010,1.6585,10.32815977
sweden,19-Nov-46,2011,4.51875,8.694976492
sweden,19-Nov-46,2012,2.972833333,8.09186369
sweden,19-Nov-46,2013,4.19975,10.3132363
syria,24-Oct-45,1960,20.07236364,7.375806902
syria,24-Oct-45,1961,18.13833333,8.621525549
syria,24-Oct-45,1962,19.39758333,8.325406422
syria,24-Oct-45,1963,18.66075,8.195904855
syria,24-Oct-45,1964,17.6235,8.782586361
syria,24-Oct-45,1965,18.18866667,8.563915007
syria,24-Oct-45,1966,19.226,7.699023067
syria,24-Oct-45,1967,17.196,8.672482102
syria,24-Oct-45,1968,18.28375,8.474924276
syria,24-Oct-45,1969,18.5045,8.252061092
syria,24-Oct-45,1970,18.78908333,7.99254295
syria,24-Oct-45,1971,18.08441667,8.39506128
syria,24-Oct-45,1972,17.36983333,9.179587759
syria,24-Oct-45,1973,18.06633333,8.768266744
syria,24-Oct-45,1974,18.10058333,8.675059994
syria,24-Oct-45,1975,18.04075,8.658118997
syria,24-Oct-45,1976,17.66816667,8.085192086
syria,24-Oct-45,1977,18.39808333,8.569345434
syria,24-Oct-45,1978,18.67991667,8.161425705
syria,24-Oct-45,1979,19.13983333,8.080009832
syria,24-Oct-45,1980,18.285,8.738740704
syria,24-Oct-45,1981,18.56658333,8.359736049
syria,24-Oct-45,1982,17.48308333,8.804901666
syria,24-Oct-45,1983,17.70733333,8.633557608
syria,24-Oct-45,1984,18.1505,8.241670214
syria,24-Oct-45,1985,18.54316667,8.762887246
syria,24-Oct-45,1986,18.60658333,8.615101017
syria,24-Oct-45,1987,18.29466667,8.493392259
syria,24-Oct-45,1988,18.082,8.945988852
syria,24-Oct-45,1989,18.60125,9.013976694
syria,24-Oct-45,1990,18.54316667,8.582761749
syria,24-Oct-45,1991,18.4795,8.550347165
syria,24-Oct-45,1992,17.02858333,9.477524585
syria,24-Oct-45,1993,18.04566667,8.935321242
syria,24-Oct-45,1994,19.05183333,8.733720293
syria,24-Oct-45,1995,18.48225,8.531199928
syria,24-Oct-45,1996,18.90341667,8.544369762
syria,24-Oct-45,1997,17.93366667,8.758369455
syria,24-Oct-45,1998,19.41533333,8.929794524
syria,24-Oct-45,1999,19.281,8.301033112
syria,24-Oct-45,2000,18.77333333,9.175265509
syria,24-Oct-45,2001,19.39625,8.451215654
syria,24-Oct-45,2002,18.85658333,8.798120352
syria,24-Oct-45,2003,18.83933333,9.044873378
syria,24-Oct-45,2004,18.77325,8.83253739
syria,24-Oct-45,2005,18.74191667,8.547992007
syria,24-Oct-45,2006,18.744,9.127087657
syria,24-Oct-45,2007,19.0415,9.302677029
syria,24-Oct-45,2008,19.16116667,9.360502802
syria,24-Oct-45,2009,19.07008333,8.443602887
syria,24-Oct-45,2010,20.70933333,8.366667408
syria,24-Oct-45,2011,18.607,9.041979661
syria,24-Oct-45,2012,19.35758333,9.35578092
syria,24-Oct-45,2013,20.021125,8.757328383
tajikistan,2-Mar-92,1960,5.149,9.021327829
tajikistan,2-Mar-92,1961,4.581583333,10.10387738
tajikistan,2-Mar-92,1962,4.179416667,9.677627756
tajikistan,2-Mar-92,1963,5.053166667,9.052838067
tajikistan,2-Mar-92,1964,3.366833333,10.2864906
tajikistan,2-Mar-92,1965,4.235333333,9.414841478
tajikistan,2-Mar-92,1966,4.511333333,8.945828965
tajikistan,2-Mar-92,1967,3.884,9.590362359
tajikistan,2-Mar-92,1968,4.148083333,9.47258244
tajikistan,2-Mar-92,1969,3.35625,10.44719133
tajikistan,2-Mar-92,1970,4.873,9.365659099
tajikistan,2-Mar-92,1971,5.147166667,9.37724118
tajikistan,2-Mar-92,1972,3.014166667,10.33281665
tajikistan,2-Mar-92,1973,4.600416667,10.16429236
tajikistan,2-Mar-92,1974,3.670083333,10.50918782
tajikistan,2-Mar-92,1975,3.855666667,10.33047692
tajikistan,2-Mar-92,1976,3.793333333,9.960742071
tajikistan,2-Mar-92,1977,4.6665,10.23051087
tajikistan,2-Mar-92,1978,4.38175,10.2198428
tajikistan,2-Mar-92,1979,4.606083333,9.144320139
tajikistan,2-Mar-92,1980,5.141,9.78287238
tajikistan,2-Mar-92,1981,5.003333333,8.790218058
tajikistan,2-Mar-92,1982,4.131083333,9.918410572
tajikistan,2-Mar-92,1983,4.91975,9.656507171
tajikistan,2-Mar-92,1984,4.02675,11.47620294
tajikistan,2-Mar-92,1985,5.025833333,9.934277947
tajikistan,2-Mar-92,1986,4.55025,9.718351938
tajikistan,2-Mar-92,1987,4.624666667,8.69123697
tajikistan,2-Mar-92,1988,5.31625,9.253045014
tajikistan,2-Mar-92,1989,4.03625,9.700340361
tajikistan,2-Mar-92,1990,5.199333333,9.929140678
tajikistan,2-Mar-92,1991,4.489333333,9.542906422
tajikistan,2-Mar-92,1992,4.4305,8.835691211
tajikistan,2-Mar-92,1993,4.142666667,9.570198348
tajikistan,2-Mar-92,1994,4.72025,9.945170305
tajikistan,2-Mar-92,1995,4.808666667,10.05293573
tajikistan,2-Mar-92,1996,4.275333333,9.675415033
tajikistan,2-Mar-92,1997,5.452416667,9.568042409
tajikistan,2-Mar-92,1998,5.116416667,9.565038939
tajikistan,2-Mar-92,1999,5.425,9.081279946
tajikistan,2-Mar-92,2000,5.392583333,9.916039527
tajikistan,2-Mar-92,2001,5.718166667,9.777231044
tajikistan,2-Mar-92,2002,5.29125,9.460125092
tajikistan,2-Mar-92,2003,4.890166667,9.187208566
tajikistan,2-Mar-92,2004,5.838083333,8.865912715
tajikistan,2-Mar-92,2005,5.1845,9.757662253
tajikistan,2-Mar-92,2006,5.531333333,10.28284922
tajikistan,2-Mar-92,2007,5.441166667,9.593114442
tajikistan,2-Mar-92,2008,5.174666667,11.41076926
tajikistan,2-Mar-92,2009,5.096916667,9.049988282
tajikistan,2-Mar-92,2010,5.564083333,8.990652615
tajikistan,2-Mar-92,2011,5.351583333,10.56488312
tajikistan,2-Mar-92,2012,4.337583333,10.866252
tajikistan,2-Mar-92,2013,6.562625,10.4224899
thailand,16-Dec-46,1960,26.86327273,1.956453582
thailand,16-Dec-46,1961,26.29233333,1.80443133
thailand,16-Dec-46,1962,26.13608333,2.334145296
thailand,16-Dec-46,1963,26.129,2.504685065
thailand,16-Dec-46,1964,26.24358333,2.05840514
thailand,16-Dec-46,1965,26.33808333,1.866541403
thailand,16-Dec-46,1966,26.81625,1.498709998
thailand,16-Dec-46,1967,26.09775,2.122774305
thailand,16-Dec-46,1968,26.35608333,1.676435638
thailand,16-Dec-46,1969,26.57375,2.126966133
thailand,16-Dec-46,1970,26.40233333,1.748353009
thailand,16-Dec-46,1971,25.67008333,2.195140271
thailand,16-Dec-46,1972,26.39566667,2.001537606
thailand,16-Dec-46,1973,26.43958333,2.415630182
thailand,16-Dec-46,1974,26.00841667,1.893656898
thailand,16-Dec-46,1975,26.1565,2.353532722
thailand,16-Dec-46,1976,25.95591667,2.191997655
thailand,16-Dec-46,1977,26.369,2.03346243
thailand,16-Dec-46,1978,26.49866667,1.869685114
thailand,16-Dec-46,1979,26.82883333,1.992664723
thailand,16-Dec-46,1980,26.80566667,2.032425928
thailand,16-Dec-46,1981,26.2125,2.158916079
thailand,16-Dec-46,1982,26.187,2.213690091
thailand,16-Dec-46,1983,26.465,2.68567134
thailand,16-Dec-46,1984,26.13033333,1.991355652
thailand,16-Dec-46,1985,26.2655,1.760194282
thailand,16-Dec-46,1986,26.14866667,1.982854065
thailand,16-Dec-46,1987,26.65116667,2.333631342
thailand,16-Dec-46,1988,26.39975,2.074550734
thailand,16-Dec-46,1989,26.32091667,1.940262094
thailand,16-Dec-46,1990,26.59066667,1.73729007
thailand,16-Dec-46,1991,26.65333333,1.963612503
thailand,16-Dec-46,1992,26.29116667,2.593192411
thailand,16-Dec-46,1993,26.29708333,2.140276552
thailand,16-Dec-46,1994,26.477,1.575642726
thailand,16-Dec-46,1995,26.52991667,2.18365517
thailand,16-Dec-46,1996,26.1855,1.960810384
thailand,16-Dec-46,1997,26.63516667,1.758673872
thailand,16-Dec-46,1998,27.37966667,1.948464586
thailand,16-Dec-46,1999,26.22225,1.998776222
thailand,16-Dec-46,2000,26.30216667,1.465550832
thailand,16-Dec-46,2001,26.67983333,1.801624763
thailand,16-Dec-46,2002,26.78608333,1.613465692
thailand,16-Dec-46,2003,26.649,1.985347691
thailand,16-Dec-46,2004,26.5,1.949237706
thailand,16-Dec-46,2005,26.83316667,1.899900133
thailand,16-Dec-46,2006,26.74483333,1.60114248
thailand,16-Dec-46,2007,26.63691667,1.847436084
thailand,16-Dec-46,2008,26.222,1.921249262
thailand,16-Dec-46,2009,26.64808333,1.958601656
thailand,16-Dec-46,2010,27.38966667,2.030010315
thailand,16-Dec-46,2011,26.25166667,1.71027756
thailand,16-Dec-46,2012,27.289,1.282092253
thailand,16-Dec-46,2013,27.864875,1.709774458
the former yugoslav republic of macedonia,8-Apr-93,1960,12.06845455,6.512479027
the former yugoslav republic of macedonia,8-Apr-93,1961,11.04308333,7.72110904
the former yugoslav republic of macedonia,8-Apr-93,1962,10.81666667,8.509993968
the former yugoslav republic of macedonia,8-Apr-93,1963,10.73375,8.577188733
the former yugoslav republic of macedonia,8-Apr-93,1964,10.22983333,7.988654351
